userid,button,is_canceled
9104101,top,False
9104178,bottom,False
9104194,top,False
9104248,top,False
9104381,bottom,False
9104411,top,False
9104459,top,False
9104747,top,False
9104806,bottom,False
9104820,top,False
9104859,top,False
9104953,bottom,False
9104990,top,False
9105239,bottom,False
9105349,bottom,False
9105490,top,False
9105569,bottom,False
9105579,bottom,False
9105666,bottom,True
9105704,top,True
9105750,bottom,False
9105766,top,True
9105883,bottom,False
9106079,top,False
9106096,top,False
9106365,bottom,False
9106452,top,False
9106485,top,False
9106523,top,False
9106533,top,False
9106866,top,False
9106967,bottom,False
9107086,bottom,True
9107090,top,False
9107160,top,False
9107176,top,False
9107213,top,False
9107341,top,True
9107433,top,False
9107589,top,False
9107625,bottom,False
9107812,bottom,False
9107907,bottom,False
9108095,bottom,False
9108132,bottom,False
9108316,bottom,False
9108323,top,True
9108474,bottom,False
9108625,bottom,False
9108735,bottom,False
9108815,bottom,True
9108941,top,False
9108950,top,False
9109014,top,False
9109120,bottom,False
9109131,bottom,False
9109146,top,False
9109212,bottom,False
9109275,top,False
9109341,top,True
9109374,top,False
9109606,top,False
9109682,top,False
9109984,top,False
9110249,top,False
9110273,bottom,False
9110324,top,False
9110387,top,False
9110577,bottom,False
9110581,top,True
9110648,bottom,False
9110677,top,False
9110856,top,False
9110860,bottom,False
9110913,bottom,False
9110964,top,True
9111130,bottom,False
9111139,bottom,False
9111297,top,False
9111339,bottom,True
9111768,bottom,False
9111814,bottom,False
9111979,bottom,True
9111988,bottom,False
9112145,top,False
9112224,bottom,False
9112355,bottom,False
9112356,top,False
9112435,top,False
9112912,top,False
9112925,top,False
9112940,bottom,False
9112962,top,False
9113069,top,False
9113173,top,False
9113249,bottom,False
9113703,top,True
9113729,bottom,True
9113802,bottom,True
9113864,top,True
9113889,bottom,True
9114191,bottom,False
9114213,top,False
9114234,bottom,True
9114296,top,False
9114578,top,False
9114612,top,False
9114695,top,False
9114937,bottom,False
9114986,top,False
9115003,top,False
9115062,top,False
9115240,top,False
9115287,top,False
9115422,bottom,False
9115503,top,True
9115522,bottom,False
9115606,bottom,False
9115768,top,True
9116031,top,False
9116035,bottom,False
9116112,bottom,False
9116206,top,True
9116385,top,False
9116420,top,False
9116433,bottom,False
9116445,top,False
9116459,top,False
9116792,bottom,False
9116837,top,False
9116873,top,False
9117103,top,False
9117137,bottom,False
9117138,top,False
9117159,top,False
9117313,bottom,False
9117325,bottom,True
9117557,top,True
9117585,bottom,False
9117705,top,False
9117844,top,False
9118050,top,False
9118211,top,False
9118321,bottom,True
9118361,top,False
9118431,top,False
9118470,top,False
9118862,bottom,False
9118986,bottom,False
9119060,bottom,False
9119065,bottom,False
9119084,bottom,False
9119136,top,False
9119137,bottom,True
9119182,bottom,True
9119539,top,True
9119605,top,False
9119661,top,True
9119837,bottom,True
9119840,top,True
9120071,top,False
9120087,bottom,False
9120103,bottom,False
9120167,bottom,False
9120449,bottom,False
9120472,top,False
9120670,top,False
9120716,top,False
9120810,bottom,True
9120962,bottom,False
9120996,bottom,True
9121136,top,False
9121263,bottom,False
9121301,bottom,False
9121384,bottom,False
9121400,bottom,False
9121614,top,False
9121693,bottom,True
9121751,bottom,False
9121805,top,False
9121934,bottom,False
9122312,top,False
9122336,bottom,False
9122397,bottom,False
9122563,top,False
9122611,bottom,True
9122762,bottom,False
9122913,bottom,False
9123063,bottom,False
9123120,bottom,True
9123227,bottom,False
9123299,bottom,False
9123343,top,False
9123348,bottom,False
9123350,top,False
9123448,bottom,True
9123525,bottom,False
9123805,bottom,False
9123884,top,True
9123960,top,True
9124028,top,False
9124190,bottom,False
9124380,bottom,False
9124403,top,False
9124450,top,False
9124488,top,False
9124703,top,False
9124792,bottom,False
9124838,bottom,False
9125118,top,False
9125187,bottom,False
9125227,top,False
9125231,bottom,False
9125269,top,False
9125392,top,False
9125635,bottom,True
9125830,top,False
9125871,top,False
9126134,bottom,False
9126303,bottom,False
9126789,top,False
9126802,bottom,False
9126983,bottom,False
9127154,bottom,False
9127451,top,False
9127547,top,False
9127620,bottom,False
9127630,top,True
9127741,bottom,False
9127919,bottom,False
9127931,bottom,False
9128248,top,False
9128373,top,True
9128507,bottom,False
9128659,bottom,False
9128840,bottom,False
9128937,bottom,False
9129018,top,False
9129184,bottom,False
9129195,top,False
9129280,bottom,False
9129325,top,False
9129717,bottom,False
9129812,top,False
9129863,bottom,True
9129919,top,False
9129935,top,False
9129980,top,True
9129983,bottom,True
9130043,bottom,False
9130156,bottom,False
9130221,top,False
9130320,bottom,False
9130739,top,False
9130818,bottom,False
9130828,bottom,False
9130833,bottom,False
9130902,top,False
9130938,bottom,True
9131186,top,True
9131196,top,False
9131214,bottom,False
9131674,top,False
9131720,top,False
9131721,top,False
9132518,top,False
9132622,bottom,False
9132658,top,False
9132703,bottom,True
9133116,top,False
9133152,top,True
9133298,top,False
9133386,bottom,True
9133400,top,False
9133628,bottom,False
9133981,top,False
9133984,bottom,False
9133986,bottom,True
9134121,top,False
9134373,bottom,False
9134549,bottom,True
9134681,bottom,True
9134717,bottom,True
9135043,top,False
9135122,bottom,False
9135255,bottom,True
9135372,top,False
9135402,bottom,True
9135421,top,False
9135584,bottom,False
9135636,bottom,False
9135735,top,False
9135841,bottom,False
9135916,top,False
9136172,top,False
9136203,top,False
9136338,bottom,False
9136424,bottom,False
9136613,bottom,False
9136785,top,False
9136833,bottom,False
9136847,bottom,False
9136897,top,False
9137020,bottom,True
9137055,top,False
9137068,top,False
9137111,bottom,False
9137225,top,True
9137228,top,False
9137334,top,True
9137524,top,False
9137545,bottom,False
9137608,bottom,False
9137724,top,True
9137839,top,False
9137886,top,False
9137942,bottom,False
9138018,bottom,False
9138244,bottom,True
9138252,bottom,True
9138256,bottom,False
9138272,bottom,True
9138285,bottom,False
9138404,top,False
9138436,top,False
9138789,top,True
9138955,top,False
9138967,top,False
9139021,top,False
9139039,bottom,False
9139143,bottom,False
9139324,bottom,False
9139431,bottom,False
9139510,top,False
9139569,top,False
9139706,top,False
9139736,bottom,False
9139813,top,False
9139832,bottom,False
9140057,top,False
9140205,bottom,False
9140610,top,False
9140950,bottom,False
9141190,bottom,False
9141336,bottom,False
9141374,bottom,False
9141417,top,False
9141773,top,True
9141939,bottom,False
9142029,bottom,False
9142059,bottom,False
9142110,top,False
9142380,bottom,True
9142605,top,False
9142643,bottom,False
9142764,bottom,False
9142829,bottom,False
9142973,top,False
9143085,top,False
9143151,top,False
9143162,top,False
9143199,top,True
9143243,bottom,False
9143250,top,False
9143290,bottom,True
9143453,top,False
9143609,top,True
9144075,top,False
9144081,bottom,False
9144098,top,False
9144115,bottom,True
9144162,top,False
9144288,top,False
9144463,top,False
9144698,top,False
9144895,top,False
9145056,bottom,False
9145120,bottom,False
9145148,bottom,False
9145165,bottom,False
9145245,top,False
9145367,top,False
9145476,bottom,False
9145496,top,True
9145548,top,False
9145729,bottom,False
9145743,bottom,False
9145782,bottom,False
9145819,top,False
9145852,top,False
9145867,bottom,False
9146035,top,False
9146075,bottom,False
9146184,bottom,True
9146441,top,True
9146609,top,False
9146679,bottom,True
9146886,bottom,False
9146944,bottom,False
9147096,top,False
9147153,top,False
9147212,bottom,False
9147338,bottom,False
9147466,top,False
9147519,top,False
9147542,bottom,False
9147596,top,False
9147630,top,False
9147675,bottom,True
9147906,bottom,False
9147949,bottom,True
9148001,bottom,False
9148066,top,True
9148340,top,False
9148545,bottom,False
9148601,bottom,False
9148736,bottom,False
9148919,top,False
9148928,top,True
9148939,bottom,False
9149005,top,True
9149136,top,False
9149199,bottom,False
9149540,bottom,True
9149610,bottom,False
9149673,bottom,False
9149963,top,True
9150022,top,False
9150138,bottom,False
9150167,top,False
9150187,top,False
9150314,top,False
9150440,top,False
9150628,bottom,False
9150744,top,True
9150757,top,False
9150785,bottom,False
9150834,top,False
9150926,bottom,False
9150932,top,False
9150999,top,False
9151051,top,False
9151247,bottom,False
9151255,bottom,False
9151362,top,False
9151407,top,False
9151479,top,True
9151741,bottom,False
9151871,top,False
9152074,bottom,False
9152185,bottom,False
9152280,top,False
9152344,bottom,False
9152462,top,True
9152555,bottom,True
9152596,top,False
9152772,bottom,False
9152877,bottom,False
9152915,bottom,True
9153000,top,False
9153031,top,False
9153042,top,False
9153047,bottom,False
9153175,top,False
9153180,top,False
9153241,top,True
9153302,top,False
9153314,top,True
9153587,bottom,True
9153709,bottom,False
9153729,top,False
9153903,top,False
9153938,top,False
9154009,bottom,False
9154126,bottom,False
9154140,bottom,False
9154467,bottom,False
9154610,top,False
9154619,bottom,False
9154714,top,False
9154765,bottom,False
9154839,top,False
9154859,top,False
9155049,bottom,True
9155107,top,False
9155109,bottom,False
9155226,bottom,False
9155254,top,False
9155279,bottom,False
9155987,top,False
9156009,top,False
9156013,bottom,False
9156083,bottom,False
9156299,top,False
9156555,top,False
9156568,top,False
9156662,bottom,False
9156702,top,True
9156874,top,False
9156909,top,True
9156967,top,True
9157023,bottom,False
9157162,bottom,False
9157270,bottom,False
9157447,top,False
9157464,bottom,True
9157575,bottom,False
9157588,bottom,True
9157617,top,False
9157768,top,False
9157895,bottom,False
9157975,top,False
9157993,bottom,False
9158007,bottom,False
9158045,top,False
9158356,top,False
9158441,bottom,True
9158517,bottom,False
9158636,top,False
9159083,top,True
9159172,top,False
9159281,top,False
9159381,bottom,False
9159683,bottom,True
9159893,top,True
9159972,top,True
9160036,bottom,False
9160276,bottom,True
9160365,top,True
9160544,bottom,False
9160598,bottom,False
9160653,bottom,True
9160940,bottom,False
9161095,top,False
9161209,bottom,True
9161390,bottom,False
9161433,bottom,False
9161509,top,False
9161654,bottom,False
9161902,bottom,False
9161942,bottom,False
9162133,top,False
9162184,bottom,False
9162512,bottom,True
9162791,bottom,True
9162897,top,False
9162905,top,False
9163015,top,False
9163092,top,False
9163113,bottom,False
9163173,bottom,False
9163218,top,False
9163456,bottom,False
9163523,top,False
9163551,top,True
9163582,top,True
9163659,bottom,False
9163674,bottom,False
9163699,bottom,True
9163730,top,False
9163754,top,False
9163892,top,False
9164105,top,False
9164110,bottom,False
9164194,top,False
9164296,bottom,False
9164469,bottom,False
9164529,bottom,False
9164581,bottom,False
9164664,bottom,False
9164810,top,True
9164909,bottom,False
9164934,top,True
9164969,bottom,False
9165032,bottom,False
9165266,top,False
9165385,top,False
9165466,bottom,False
9166029,bottom,True
9166047,bottom,False
9166064,bottom,True
9166136,top,False
9166151,top,False
9166259,bottom,False
9166286,bottom,False
9166542,bottom,True
9166571,top,False
9166609,top,False
9166644,bottom,False
9166961,bottom,False
9167099,bottom,False
9167577,top,False
9167929,bottom,False
9167991,bottom,True
9168133,bottom,False
9168269,top,False
9168288,top,False
9168289,top,False
9168416,bottom,False
9168495,top,True
9168519,bottom,False
9168542,bottom,False
9168550,bottom,False
9168677,bottom,False
9168768,bottom,False
9168897,top,False
9168900,top,False
9169012,bottom,False
9169202,top,False
9169344,bottom,False
9169546,top,False
9169623,top,False
9170252,top,False
9170287,bottom,False
9170296,top,False
9170433,top,True
9170478,bottom,False
9170599,top,False
9170606,bottom,False
9170742,bottom,True
9170980,top,False
9170985,bottom,False
9171008,bottom,True
9171090,top,False
9171107,bottom,False
9171299,bottom,False
9171388,top,True
9171432,top,False
9172085,top,False
9172112,top,False
9172509,top,False
9172658,bottom,False
9172693,bottom,True
9172759,top,False
9172797,bottom,False
9173027,bottom,False
9173088,top,True
9173176,bottom,False
9173295,top,False
9173317,bottom,False
9173325,bottom,False
9173339,top,True
9173423,bottom,False
9173509,top,True
9173598,bottom,True
9173755,bottom,False
9173768,top,True
9173778,bottom,False
9173840,bottom,False
9174126,top,False
9174192,bottom,False
9174359,bottom,True
9174688,top,False
9174742,bottom,False
9174748,bottom,True
9174775,top,False
9174791,bottom,False
9174940,bottom,False
9175042,bottom,False
9175047,bottom,False
9175083,top,False
9175105,top,False
9175107,bottom,False
9175204,bottom,False
9175302,bottom,True
9175345,bottom,False
9175534,bottom,False
9175610,bottom,False
9175650,top,True
9175657,bottom,False
9175766,top,False
9175819,top,False
9176050,bottom,True
9176143,bottom,False
9176232,bottom,False
9176293,bottom,False
9176667,bottom,False
9176684,bottom,True
9176813,bottom,False
9176897,bottom,False
9176944,bottom,False
9176956,top,False
9176974,bottom,True
9177043,top,False
9177136,bottom,False
9177143,bottom,False
9177348,bottom,False
9177529,bottom,False
9177671,top,False
9177745,top,True
9177752,top,False
9178118,top,False
9178435,top,False
9178556,bottom,False
9178732,bottom,False
9178770,bottom,False
9178777,bottom,True
9179091,top,False
9179133,bottom,True
9179231,top,True
9179285,bottom,False
9179388,bottom,False
9179677,top,False
9179721,top,False
9179815,top,False
9179843,bottom,False
9179948,bottom,False
9180031,bottom,True
9180218,bottom,False
9180313,top,False
9180556,top,False
9180628,bottom,False
9180822,bottom,True
9180888,top,False
9180982,bottom,True
9181279,top,False
9181300,top,False
9181351,top,False
9181427,bottom,False
9181568,bottom,False
9181661,bottom,False
9181735,top,False
9181778,bottom,True
9181887,top,False
9181999,bottom,False
9182047,bottom,True
9182072,top,False
9182094,bottom,False
9182443,bottom,False
9182469,bottom,False
9182488,top,False
9182931,top,False
9183105,top,False
9183109,top,False
9183119,bottom,False
9183359,bottom,False
9183517,bottom,False
9183594,bottom,False
9183824,bottom,False
9183963,top,True
9184174,top,False
9184256,bottom,False
9184603,top,False
9184626,bottom,False
9184634,bottom,True
9184697,bottom,False
9184752,top,False
9184884,top,False
9184909,top,False
9185061,top,True
9185361,top,False
9185555,bottom,False
9185693,top,False
9185780,bottom,False
9185897,bottom,True
9186055,bottom,True
9186170,bottom,False
9186261,top,True
9186308,top,False
9186379,bottom,False
9186435,bottom,False
9186518,top,False
9186600,top,False
9186733,bottom,False
9186773,bottom,False
9186910,top,False
9187182,top,False
9187189,top,True
9187252,bottom,False
9187270,top,False
9187486,bottom,False
9187525,bottom,False
9187530,top,False
9187624,bottom,False
9187636,top,True
9187680,bottom,True
9187842,bottom,False
9187843,bottom,False
9187891,top,False
9188060,top,False
9188078,bottom,False
9188091,bottom,False
9188252,top,False
9188310,top,False
9188321,bottom,False
9188348,bottom,False
9188384,bottom,False
9188404,top,False
9188526,top,False
9188536,top,False
9188537,top,False
9188658,bottom,False
9189042,top,False
9189111,bottom,False
9189338,top,True
9189507,bottom,False
9189511,bottom,False
9189772,bottom,False
9189804,top,False
9189823,top,True
9189892,bottom,False
9189952,bottom,False
9189987,top,False
9190269,top,False
9190466,bottom,False
9190505,top,False
9190627,top,True
9190780,top,True
9191052,top,False
9191086,top,False
9191196,bottom,False
9191632,top,False
9191636,bottom,False
9191658,top,False
9191659,top,False
9191813,top,False
9191830,top,True
9191898,top,False
9191924,top,False
9192076,top,False
9192154,bottom,False
9192229,top,False
9192289,top,False
9192403,top,False
9192722,top,False
9193016,bottom,False
9193031,top,False
9193367,bottom,True
9193412,top,False
9193428,top,True
9193447,top,True
9193471,top,False
9193539,bottom,True
9193620,bottom,False
9193752,top,False
9193822,top,False
9193890,bottom,True
9193971,top,False
9193980,top,True
9194061,bottom,False
9194083,bottom,False
9194163,bottom,False
9194318,bottom,False
9194465,top,False
9194475,bottom,False
9194630,bottom,False
9194688,top,True
9195153,bottom,False
9195240,bottom,False
9195405,bottom,False
9195886,bottom,False
9196109,bottom,False
9196147,top,False
9196263,top,False
9196286,top,False
9196509,bottom,False
9196558,bottom,False
9196593,top,False
9196773,bottom,False
9196815,bottom,False
9196963,bottom,True
9197326,bottom,False
9197373,bottom,False
9197818,top,False
9198084,top,False
9198143,bottom,False
9198245,top,False
9198257,top,False
9198479,bottom,True
9198530,top,False
9198559,top,False
9198604,top,False
9198640,bottom,True
9199058,top,False
9199081,top,True
9199280,top,False
9199286,bottom,False
9199391,top,False
9199718,top,False
9199911,bottom,False
9200091,top,False
9200253,top,False
9200421,bottom,False
9200533,top,False
9200549,top,True
9200618,top,False
9200693,top,False
9200736,top,False
9200810,top,False
9200832,top,False
9200863,bottom,False
9201215,bottom,False
9201317,bottom,False
9201369,top,True
9201487,top,False
9201495,top,False
9201521,top,True
9201529,top,False
9201593,bottom,False
9201671,bottom,False
9201829,bottom,False
9201921,bottom,False
9201937,top,False
9202134,top,False
9202170,top,False
9202230,bottom,True
9202314,bottom,False
9202372,bottom,False
9202627,bottom,False
9202750,top,False
9202913,top,False
9203055,top,False
9203326,bottom,False
9203402,bottom,False
9203528,bottom,False
9203580,bottom,False
9203666,bottom,True
9203689,bottom,False
9203969,bottom,False
9204118,top,False
9204153,top,True
9204165,top,False
9204493,top,False
9204559,top,False
9204653,bottom,False
9204974,top,False
9205213,bottom,True
9205252,bottom,False
9205438,bottom,False
9205445,bottom,True
9205546,top,False
9205616,bottom,False
9205631,bottom,False
9205761,bottom,True
9205818,bottom,False
9205905,top,False
9205932,top,False
9205953,bottom,False
9206381,top,False
9206445,bottom,False
9206638,top,False
9206748,top,False
9206806,top,True
9207101,bottom,False
9207289,top,False
9207311,top,True
9207335,bottom,True
9207346,bottom,False
9207370,bottom,False
9207704,bottom,False
9207843,bottom,False
9208135,top,False
9208507,bottom,True
9208551,top,True
9208627,top,False
9208775,top,False
9208813,bottom,False
9208828,top,True
9208939,bottom,False
9209038,bottom,True
9209130,bottom,False
9209145,top,False
9209180,bottom,False
9209235,top,False
9209461,top,True
9209548,bottom,False
9209557,bottom,False
9209635,bottom,False
9209803,top,False
9209888,bottom,False
9209906,bottom,False
9210030,top,False
9210058,bottom,False
9210081,bottom,False
9210086,top,False
9210237,top,False
9210270,top,False
9210316,top,False
9210425,top,False
9210434,top,False
9210564,bottom,True
9210567,bottom,False
9210753,top,False
9210837,top,True
9210917,top,True
9211099,top,False
9211165,top,False
9211306,top,False
9211401,bottom,False
9211833,bottom,False
9211995,top,False
9212238,top,True
9212417,top,False
9212635,top,False
9212725,top,False
9212900,bottom,False
9213004,bottom,False
9213165,top,False
9213241,top,False
9213306,bottom,False
9213351,bottom,False
9213411,bottom,False
9213547,bottom,True
9213894,top,False
9214577,top,False
9214873,top,False
9215066,top,False
9215278,bottom,False
9215293,bottom,False
9215346,bottom,True
9215400,top,False
9215420,top,True
9215745,top,False
9215762,bottom,False
9215874,bottom,False
9216169,top,False
9216172,top,False
9216253,bottom,True
9216334,top,False
9216635,top,True
9216665,bottom,False
9216927,bottom,False
9217134,top,False
9217173,top,False
9217539,bottom,False
9217630,top,False
9217777,bottom,False
9217887,bottom,True
9217900,top,False
9218045,top,False
9218193,bottom,False
9218235,bottom,False
9218450,top,False
9218571,bottom,False
9218603,bottom,False
9218667,top,False
9218707,top,False
9218811,bottom,False
9218896,top,False
9218923,top,False
9218966,top,False
9219032,bottom,False
9219045,bottom,False
9219138,top,True
9219254,bottom,False
9219520,top,False
9219606,bottom,False
9219768,top,False
9219822,bottom,True
9219931,top,False
9220047,bottom,False
9220301,bottom,False
9220374,top,False
9220708,bottom,False
9221031,bottom,False
9221076,top,False
9221081,top,False
9221125,top,True
9221182,top,False
9221262,top,False
9221429,bottom,False
9221517,top,False
9221547,top,True
9221690,top,False
9221994,bottom,False
9222201,top,False
9222299,top,False
9222431,top,False
9222493,top,False
9222748,top,False
9222791,bottom,False
9223065,top,False
9223109,top,False
9223427,top,False
9223512,bottom,False
9223712,bottom,False
9223759,bottom,False
9224062,top,False
9224149,bottom,False
9224197,top,True
9224237,bottom,True
9224245,bottom,True
9224371,top,True
9224511,top,False
9224544,bottom,False
9224595,bottom,False
9224608,top,False
9224622,bottom,False
9224776,top,False
9224928,top,True
9225049,bottom,False
9225136,bottom,False
9225208,bottom,False
9225451,top,False
9225569,bottom,False
9225626,top,False
9225697,bottom,False
9226015,top,False
9226264,bottom,False
9226356,bottom,True
9226552,bottom,False
9226607,bottom,False
9226746,top,False
9226769,bottom,False
9226869,bottom,False
9226886,bottom,False
9227032,bottom,False
9227176,bottom,True
9227256,bottom,False
9227513,top,False
9227582,top,False
9227787,bottom,False
9228211,bottom,False
9228237,bottom,False
9228337,bottom,False
9228659,top,False
9228753,bottom,False
9228851,top,False
9228860,top,False
9228950,bottom,False
9229470,top,True
9229476,bottom,False
9229487,bottom,False
9229530,top,True
9229548,top,False
9229592,bottom,False
9229792,bottom,False
9229973,bottom,False
9230148,top,True
9230506,top,False
9230562,bottom,False
9230744,bottom,False
9231036,bottom,False
9231090,top,True
9231312,top,False
9231492,bottom,True
9231493,top,True
9231547,bottom,False
9231568,top,False
9231597,top,False
9231633,top,False
9231647,top,True
9231693,top,False
9231854,top,False
9231968,top,False
9231984,bottom,False
9232001,bottom,False
9232033,top,False
9232088,bottom,False
9232118,bottom,False
9232320,top,True
9232461,top,True
9232587,bottom,False
9232782,top,False
9232791,top,False
9232845,bottom,False
9232869,bottom,True
9232893,bottom,False
9232913,top,False
9233151,top,False
9233234,top,True
9233258,bottom,False
9233264,top,False
9233752,bottom,True
9233762,top,False
9233917,bottom,False
9233999,bottom,False
9234035,bottom,False
9234158,top,False
9234186,top,False
9234286,top,False
9234314,bottom,False
9234401,bottom,False
9234510,bottom,True
9234550,top,True
9234624,bottom,False
9234710,bottom,False
9234713,top,False
9234912,top,False
9235251,bottom,False
9235425,top,False
9235503,bottom,False
9235622,top,False
9235798,top,False
9235799,bottom,True
9235813,bottom,False
9235958,top,False
9235966,bottom,True
9235970,top,False
9236141,bottom,False
9236351,bottom,False
9236409,bottom,False
9236626,bottom,False
9236754,top,False
9237082,bottom,False
9237090,bottom,False
9237108,bottom,True
9237138,top,False
9237619,bottom,False
9237649,top,False
9237731,top,False
9237742,top,False
9237796,bottom,False
9237873,bottom,False
9237990,top,True
9238055,bottom,True
9238068,bottom,False
9238094,top,False
9238144,bottom,False
9238203,bottom,False
9238239,top,False
9238556,top,False
9238614,bottom,False
9238658,bottom,False
9238665,top,False
9238722,bottom,False
9238940,bottom,False
9239031,bottom,False
9239116,top,False
9239187,bottom,False
9239213,top,True
9239354,bottom,True
9239580,top,False
9239768,bottom,True
9239894,top,False
9239950,top,False
9240022,bottom,False
9240282,top,False
9240295,bottom,False
9240368,top,False
9240391,top,False
9240449,top,False
9240651,top,False
9240751,top,False
9240765,top,False
9240928,top,False
9240966,bottom,False
9241000,bottom,False
9241022,top,False
9241179,bottom,False
9241273,bottom,False
9241315,top,False
9241536,bottom,False
9241616,top,False
9241936,top,False
9242163,top,False
9242167,bottom,False
9242302,bottom,False
9242319,bottom,False
9242479,top,True
9242550,top,True
9242784,top,False
9242877,bottom,False
9243127,top,True
9243285,bottom,False
9243286,top,False
9243459,top,False
9243702,top,False
9243836,bottom,True
9243979,bottom,False
9244073,top,False
9244360,bottom,False
9244363,bottom,True
9244444,bottom,False
9244626,bottom,False
9244861,top,False
9244863,top,False
9244865,bottom,False
9244966,top,False
9245001,top,False
9245066,bottom,False
9245138,bottom,False
9245231,bottom,False
9245268,bottom,False
9245462,bottom,True
9245685,bottom,True
9245788,bottom,False
9245910,bottom,False
9245998,bottom,False
9246139,top,False
9246156,top,False
9246189,bottom,False
9246277,top,False
9246309,top,True
9246329,top,True
9246511,bottom,False
9246530,bottom,False
9246560,bottom,False
9246592,bottom,False
9246649,bottom,False
9247024,top,False
9247050,bottom,True
9247420,bottom,False
9247462,top,False
9247568,top,False
9247696,bottom,True
9247823,bottom,False
9247876,bottom,False
9247884,bottom,False
9247982,bottom,False
9248213,top,False
9248217,bottom,False
9248348,bottom,False
9248389,top,False
9248414,bottom,False
9248425,bottom,False
9248526,top,False
9248528,top,False
9248538,top,False
9248592,top,True
9248714,top,True
9248724,bottom,False
9248805,top,True
9248859,top,False
9248939,bottom,False
9248983,bottom,False
9249006,bottom,False
9249062,bottom,False
9249203,bottom,True
9249241,bottom,False
9249350,top,True
9249977,top,False
9250192,top,False
9250309,top,False
9250460,bottom,True
9250504,top,False
9250655,top,False
9250695,bottom,False
9251000,bottom,True
9251068,top,False
9251155,bottom,False
9251218,top,False
9251244,top,False
9251288,bottom,False
9251479,bottom,True
9251526,bottom,False
9251875,top,False
9251909,top,False
9252016,top,False
9252104,top,False
9252174,bottom,False
9252420,bottom,False
9252535,top,False
9252617,top,False
9252660,bottom,False
9252719,bottom,False
9252765,bottom,False
9253107,bottom,False
9253156,top,False
9253299,bottom,False
9253333,top,True
9253402,bottom,False
9253505,top,False
9253536,top,False
9253570,bottom,True
9253583,top,False
9253662,top,False
9253663,top,False
9253688,bottom,True
9253749,bottom,False
9253798,bottom,False
9253815,bottom,False
9254070,bottom,False
9254221,top,False
9254228,top,True
9254302,bottom,False
9254603,top,False
9254706,bottom,False
9255013,bottom,False
9255188,bottom,False
9255701,top,False
9255736,bottom,False
9255758,top,False
9255826,top,False
9255971,bottom,True
9256119,top,False
9256133,bottom,False
9256219,top,False
9256302,bottom,False
9256440,top,True
9256492,top,False
9256527,top,True
9256585,bottom,False
9256746,bottom,False
9257102,bottom,True
9257390,top,False
9257452,top,False
9257559,top,False
9257824,top,False
9258097,bottom,False
9258233,bottom,True
9258351,top,False
9258524,bottom,False
9258611,bottom,False
9258622,bottom,False
9258720,top,False
9258865,top,True
9258909,bottom,False
9259187,top,False
9259318,bottom,False
9259478,top,False
9259659,bottom,False
9259978,bottom,False
9259995,bottom,False
9260245,top,False
9260369,top,True
9260685,bottom,True
9260697,bottom,False
9260742,bottom,False
9260821,bottom,False
9260857,top,False
9260978,top,False
9261017,top,False
9261072,bottom,False
9261195,bottom,False
9261366,bottom,False
9261407,bottom,False
9261409,top,True
9261585,top,False
9261660,bottom,False
9261747,top,False
9261827,bottom,True
9261901,top,False
9261987,bottom,False
9262290,top,True
9262463,bottom,False
9262605,bottom,False
9262656,bottom,False
9263138,bottom,False
9263401,bottom,False
9263435,top,False
9263489,top,True
9263492,top,False
9263634,bottom,False
9263659,bottom,True
9263791,bottom,False
9263869,bottom,False
9263911,top,False
9264009,top,False
9264127,top,False
9264169,bottom,False
9264276,bottom,False
9264456,top,False
9264462,bottom,False
9264476,bottom,False
9264490,bottom,False
9264622,bottom,False
9264764,top,False
9264819,bottom,False
9265016,bottom,False
9265096,bottom,False
9265118,bottom,True
9265338,bottom,True
9265411,bottom,False
9265569,top,False
9265570,top,False
9265806,bottom,False
9266165,top,True
9266231,bottom,False
9266437,bottom,False
9266559,bottom,False
9266683,bottom,False
9266921,bottom,False
9267141,top,False
9267459,bottom,False
9267566,bottom,False
9267684,top,True
9267850,top,False
9267956,bottom,False
9268011,bottom,False
9268027,top,False
9268128,top,False
9268426,top,False
9268523,bottom,False
9268749,top,False
9268868,bottom,True
9268906,bottom,True
9268957,bottom,False
9269272,bottom,False
9269335,bottom,False
9269349,top,False
9269355,top,False
9269500,top,False
9269600,top,False
9269632,bottom,False
9269687,top,False
9269812,top,False
9270024,bottom,False
9270144,bottom,False
9270219,bottom,False
9270252,top,True
9270309,bottom,False
9270665,top,True
9270730,top,False
9271090,bottom,True
9271229,bottom,False
9271433,top,False
9271643,bottom,False
9271830,bottom,True
9271956,top,True
9272075,top,True
9272343,bottom,False
9272438,top,True
9272623,top,False
9272688,top,False
9272731,bottom,False
9272808,top,False
9272997,top,False
9273079,top,False
9273113,top,False
9273178,bottom,False
9273194,bottom,False
9273195,top,False
9273686,bottom,True
9273757,bottom,False
9273862,top,True
9273921,bottom,False
9274048,top,False
9274104,top,False
9274202,top,True
9274687,bottom,False
9274773,top,True
9274917,bottom,True
9275409,bottom,True
9275490,top,False
9275513,top,False
9275602,bottom,True
9275891,bottom,False
9275894,top,False
9276059,top,False
9276084,bottom,False
9276225,top,False
9276417,bottom,False
9276538,top,False
9276565,bottom,False
9276719,top,False
9277068,top,False
9277153,top,False
9277359,top,False
9277575,bottom,False
9277855,top,False
9277903,bottom,False
9277959,top,False
9278031,top,False
9278069,top,True
9278072,bottom,False
9278075,bottom,False
9278288,top,False
9278303,top,True
9278337,bottom,False
9278624,top,True
