,ID,Year_Birth,Country,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Complain
1673,4333,1954,IND,Graduation,Together,"$32,144.00 ",1,1,3/23/14,76,41,0,10,0,0,3,4,2,3,7,0
1674,2948,1954,CA,Master,Divorced,"$62,637.00 ",0,1,3/1/14,76,104,12,48,4,12,5,1,2,5,2,0
1676,7426,1971,SP,2n Cycle,Married,"$54,690.00 ",1,1,11/7/13,76,111,16,37,7,9,18,3,3,5,3,0
1677,8360,1971,SP,2n Cycle,Married,"$54,690.00 ",1,1,11/7/13,76,111,16,37,7,9,18,3,3,5,3,0
1678,4058,1955,SP,PhD,Single,"$61,284.00 ",0,0,10/12/13,76,618,15,106,20,7,45,1,11,8,6,0
1679,10755,1976,AUS,2n Cycle,Married,"$23,718.00 ",1,0,9/2/13,76,6,3,14,15,7,36,3,3,2,7,0
1680,8414,1962,SP,PhD,Single,"$33,419.00 ",0,1,8/17/13,76,56,0,12,0,0,18,2,2,4,7,0
1681,6810,1983,SA,Graduation,Divorced,"$82,025.00 ",0,0,5/28/13,76,267,98,606,48,70,98,1,3,6,1,0
1682,3839,1958,SP,Basic,Single,"$15,056.00 ",1,1,5/3/13,76,6,12,3,21,6,40,5,2,3,5,0
1683,3483,1958,CA,Graduation,Married,"$48,192.00 ",0,0,4/6/13,76,1039,43,204,153,58,29,3,2,12,8,0
1684,238,1967,SP,2n Cycle,Together,"$67,309.00 ",1,1,1/23/13,76,515,47,181,149,95,95,15,9,9,7,0
1685,591,1957,IND,Graduation,Widow,"$66,033.00 ",0,1,1/20/13,76,293,35,179,46,59,65,2,8,7,7,0
1686,5063,1977,SP,Graduation,Single,"$28,769.00 ",1,0,12/18/12,76,41,5,129,10,3,3,3,4,4,9,0
1687,4303,1957,CA,PhD,Together,"$6,835.00 ",0,1,12/8/12,76,107,2,12,2,2,12,0,0,1,20,0
1688,2258,1986,SP,Graduation,Married,"$32,880.00 ",1,0,12/4/12,76,8,4,15,7,6,2,1,1,3,8,0
1689,7301,1982,SP,2n Cycle,Single,"$23,616.00 ",1,0,11/17/12,76,4,22,11,3,7,32,2,3,3,8,0
1690,11121,1981,IND,Graduation,Married,"$19,419.00 ",1,0,11/10/12,76,2,14,28,16,3,7,4,4,3,9,0
1691,5287,1973,SP,Graduation,Married,"$34,961.00 ",1,0,6/19/14,77,45,2,26,4,1,1,3,3,3,7,0
1692,6457,1976,SA,Graduation,Divorced,"$64,892.00 ",0,1,5/29/14,77,527,24,230,32,24,65,2,6,12,4,0
1693,3559,1988,IND,2n Cycle,Married,"$16,248.00 ",1,0,5/10/14,77,12,11,10,3,12,9,3,2,3,6,0
1694,5577,1983,SP,Graduation,Together,"$43,776.00 ",1,0,5/3/14,77,8,0,9,2,1,3,1,1,2,6,0
1695,641,1967,IND,Graduation,Single,"$52,074.00 ",0,1,4/4/14,77,59,0,12,0,0,48,1,2,2,4,0
1696,954,1960,AUS,Basic,Widow,"$22,123.00 ",0,0,3/27/14,77,3,3,24,34,7,31,1,2,3,5,0
1697,1834,1978,SA,Master,Single,"$35,544.00 ",1,0,3/8/14,77,30,5,23,4,1,4,1,2,3,7,0
1698,8789,1989,SP,2n Cycle,Married,"$59,060.00 ",1,0,1/11/14,77,35,40,111,36,40,12,3,3,7,4,0
1699,10584,1976,SP,Graduation,Married,"$65,665.00 ",0,1,12/2/13,77,225,162,387,106,36,29,1,5,8,3,0
1700,2337,1971,SP,Graduation,Divorced,"$29,819.00 ",1,0,10/24/13,77,9,1,24,2,1,2,3,3,3,6,0
1701,6071,1989,SP,Graduation,Single,"$81,217.00 ",0,0,7/19/13,77,493,70,324,146,40,84,1,3,11,1,0
1702,295,1989,SP,Graduation,Single,"$81,217.00 ",0,0,7/19/13,77,493,70,324,146,40,84,1,3,11,1,0
1703,10203,1990,SP,Graduation,Single,"$26,095.00 ",1,0,6/30/13,77,11,7,9,3,1,11,1,1,3,7,0
1704,3968,1970,CA,2n Cycle,Divorced,"$65,706.00 ",0,0,6/28/13,77,918,10,129,13,0,129,1,11,12,7,0
1705,4037,1976,SA,Graduation,Divorced,"$31,859.00 ",1,0,6/14/13,77,3,1,3,8,0,5,1,1,2,7,0
1706,6932,1941,SP,PhD,Married,"$93,027.00 ",0,0,4/13/13,77,1285,42,716,55,0,21,0,7,5,2,0
1707,10159,1970,AUS,Graduation,Divorced,"$58,710.00 ",0,1,3/31/13,77,440,81,368,0,122,174,6,11,9,6,0
1708,1177,1966,SP,Master,Together,"$49,618.00 ",1,1,1/26/13,77,80,3,26,4,2,14,4,3,3,7,0
1709,9426,1964,SP,Master,Single,"$58,308.00 ",0,1,1/12/13,77,691,0,69,10,0,130,4,2,3,8,0
1710,10826,1959,SP,Graduation,Married,"$18,690.00 ",0,0,12/28/12,77,6,1,7,23,4,19,1,1,2,8,0
1711,4086,1959,GER,Graduation,Married,"$18,690.00 ",0,0,12/28/12,77,6,1,7,23,4,19,1,1,2,8,0
1712,10304,1959,SP,Graduation,Married,"$18,690.00 ",0,0,12/28/12,77,6,1,7,23,4,19,1,1,2,8,0
1713,7998,1958,IND,Graduation,Together,"$28,087.00 ",1,1,12/11/12,77,53,8,17,13,0,21,3,2,2,7,0
1714,10992,1967,SA,Graduation,Together,"$75,702.00 ",1,1,8/29/12,77,650,28,353,45,42,30,5,4,11,8,0
1715,6383,1971,SA,PhD,Together,"$32,892.00 ",1,0,5/25/14,78,26,0,15,2,1,2,2,3,3,8,0
1716,10536,1971,SP,PhD,Together,"$32,892.00 ",1,0,5/25/14,78,26,0,15,2,1,2,2,3,3,8,0
1717,6036,1959,SP,Master,Together,"$89,120.00 ",0,0,3/17/14,78,1168,92,408,72,129,55,1,5,7,1,0
1718,11092,1961,SA,Graduation,Married,"$27,116.00 ",1,1,3/2/14,78,12,1,21,2,2,3,2,2,3,7,0
1719,538,1989,SA,Graduation,Single,"$46,107.00 ",1,0,2/10/14,78,31,9,27,16,9,33,1,1,4,3,0
1720,10022,1973,SP,PhD,Single,"$54,466.00 ",1,1,2/9/14,78,12,0,4,0,0,0,1,1,2,5,0
1721,10157,1965,CA,Graduation,Single,"$59,686.00 ",0,1,1/25/14,78,89,15,89,34,42,5,1,4,6,4,0
1722,3503,1950,SA,Graduation,Divorced,"$82,460.00 ",0,0,12/2/13,78,255,47,573,52,32,15,1,5,6,1,0
1723,146,1960,SP,PhD,Single,"$76,045.00 ",0,0,11/15/13,78,760,53,400,17,93,0,1,4,11,2,0
1724,5538,1975,SP,Graduation,Divorced,"$83,829.00 ",0,0,10/8/13,78,897,161,430,186,161,27,0,4,6,1,0
1725,3910,1975,SP,Graduation,Divorced,"$83,829.00 ",0,0,10/8/13,78,897,161,430,186,161,27,0,4,6,1,0
1726,4227,1968,SP,Master,Together,"$32,889.00 ",1,1,9/6/13,78,28,0,13,4,2,8,3,2,3,5,0
1727,6634,1979,SA,Master,Divorced,"$33,462.00 ",1,0,8/7/13,78,22,3,18,0,0,11,1,2,3,7,0
1729,6460,1982,IND,Graduation,Married,"$28,718.00 ",1,0,7/13/13,78,12,4,6,11,8,16,2,2,3,8,0
1730,5883,1972,SP,Graduation,Married,"$77,981.00 ",1,0,5/26/13,78,138,120,204,16,126,60,3,7,7,5,0
1731,10091,1956,SP,Graduation,Single,"$60,230.00 ",0,1,5/20/13,78,520,20,367,39,81,40,2,6,6,5,0
1732,697,1969,SP,Graduation,Together,"$74,918.00 ",0,0,3/12/13,78,972,59,913,25,19,59,1,5,6,3,0
1733,2607,1953,SP,Graduation,Single,"$40,464.00 ",0,1,1/11/13,78,424,17,118,7,23,41,6,8,8,8,0
1734,8427,1956,SP,Master,Single,"$64,857.00 ",0,0,11/23/12,78,556,14,717,210,0,43,1,7,10,4,0
1735,217,1956,CA,Master,Single,"$64,857.00 ",0,0,11/23/12,78,556,14,717,210,0,43,1,7,10,4,0
1736,6202,1960,SP,Graduation,Together,"$63,381.00 ",0,1,10/5/12,78,571,50,142,33,50,159,4,4,13,2,0
1737,3856,1960,SP,Graduation,Together,"$63,381.00 ",0,1,10/5/12,78,571,50,142,33,50,159,4,4,13,2,0
1738,10648,1982,SP,2n Cycle,Together,"$66,664.00 ",0,0,9/25/12,78,398,96,447,220,96,32,1,5,6,3,0
1739,5120,1982,SA,2n Cycle,Together,"$66,664.00 ",0,0,9/25/12,78,398,96,447,220,96,32,1,5,6,3,0
1740,6749,1966,SP,Graduation,Single,"$86,358.00 ",1,1,8/8/12,78,957,47,494,82,47,95,4,5,6,8,0
1741,1584,1977,SA,Graduation,Married,"$41,443.00 ",1,0,4/1/14,79,171,7,171,25,19,89,6,8,5,8,0
1742,9559,1961,CA,PhD,Married,"$57,072.00 ",0,1,1/24/14,79,944,0,60,0,0,30,2,7,13,5,0
1743,771,1967,GER,Graduation,Together,"$54,178.00 ",0,1,1/21/14,79,135,9,39,4,0,7,1,2,5,2,0
1744,2461,1955,CA,Master,Single,"$51,124.00 ",1,1,12/18/13,79,26,1,11,0,1,4,2,1,3,3,0
1745,5474,1970,US,Graduation,Single,"$43,020.00 ",1,0,11/30/13,79,45,7,99,4,25,43,3,4,4,6,0
1746,2895,1963,IND,Graduation,Single,"$49,980.00 ",0,1,10/23/13,79,104,1,54,13,9,14,2,3,5,5,0
1747,7972,1955,SP,Graduation,Single,"$72,906.00 ",0,0,9/17/13,79,400,32,519,71,75,54,1,3,9,1,0
1748,10067,1976,GER,2n Cycle,Together,"$25,176.00 ",1,1,8/10/13,79,4,0,4,0,0,5,1,1,2,7,0
1749,500,1977,SP,Graduation,Together,"$96,876.00 ",0,0,8/6/13,79,908,43,735,40,194,21,1,7,9,2,0
1750,922,1979,GER,2n Cycle,Married,"$31,086.00 ",1,1,5/4/13,79,16,2,11,3,0,16,2,1,2,8,0
1751,2861,1983,SP,Graduation,Single,"$24,072.00 ",1,0,4/16/13,79,9,1,6,3,0,4,1,1,2,8,0
1752,375,1954,SP,Graduation,Divorced,"$76,773.00 ",0,0,2/25/13,79,516,56,449,86,33,16,1,2,11,1,0
1753,10936,1965,AUS,Graduation,Married,"$72,190.00 ",0,0,2/13/13,79,597,166,597,172,166,249,1,5,4,3,0
1754,10314,1948,IND,PhD,Married,"$83,837.00 ",0,0,12/16/12,79,847,66,119,86,89,111,1,9,5,4,0
1755,4240,1978,SP,Graduation,Married,"$17,345.00 ",1,0,11/3/12,79,4,9,16,17,0,12,2,2,2,8,0
1756,2674,1958,US,Master,Single,"$75,154.00 ",0,1,9/4/12,79,543,10,205,160,143,82,1,6,6,3,0
1757,2563,1961,IND,Basic,Married,"$28,249.00 ",0,0,6/15/14,80,1,9,7,2,14,10,1,2,3,6,0
1758,8312,1961,SP,Basic,Married,"$28,249.00 ",0,0,6/15/14,80,1,9,7,2,14,10,1,2,3,6,0
1759,6999,1980,IND,Master,Married,"$69,661.00 ",0,0,5/13/14,80,656,16,106,32,16,8,1,7,12,3,0
1760,7574,1979,SA,PhD,Together,"$27,922.00 ",1,0,5/10/14,80,11,0,13,2,4,11,1,2,3,4,0
1761,5223,1966,SA,Master,Together,"$45,903.00 ",0,1,4/23/14,80,33,8,10,2,10,3,2,2,3,4,0
1762,2952,1977,SP,Master,Single,"$36,273.00 ",1,0,4/16/14,80,29,3,30,3,2,9,2,3,3,6,0
1763,7683,1968,SP,Master,Married,"$70,777.00 ",0,1,2/25/14,80,554,35,113,0,7,78,3,5,12,3,0
1764,9481,1976,CA,Graduation,Married,"$17,148.00 ",1,0,1/28/14,80,9,9,11,13,10,16,4,3,3,8,0
1765,9907,1969,GER,Master,Together,"$66,476.00 ",0,1,12/4/13,80,742,28,152,25,9,57,2,6,10,4,0
1766,5454,1979,US,Master,Married,"$45,057.00 ",1,0,12/1/13,80,37,0,7,3,0,3,1,2,3,5,0
1767,3798,1968,SP,Graduation,Married,"$41,120.00 ",1,1,11/6/13,80,24,2,23,0,8,24,3,2,3,6,0
1768,7281,1959,AUS,PhD,Single,,0,0,11/5/13,80,81,11,50,3,2,39,1,1,4,2,0
1770,2549,1983,SP,PhD,Together,"$21,840.00 ",1,0,7/21/13,80,17,0,9,0,0,1,1,1,3,9,0
1771,6437,1985,SP,2n Cycle,Single,"$41,473.00 ",1,0,6/19/13,80,21,8,20,15,3,9,1,2,3,7,0
1772,2488,1956,SP,2n Cycle,Divorced,"$31,395.00 ",1,1,3/23/13,80,23,1,25,0,8,7,4,2,3,6,0
1773,3945,1947,SP,PhD,Widow,"$68,117.00 ",0,1,3/10/13,80,618,44,215,0,17,36,2,11,4,6,0
1774,702,1975,SP,2n Cycle,Widow,"$47,682.00 ",0,1,2/15/13,80,162,61,83,97,57,61,4,4,8,5,0
1775,9010,1972,SP,Master,Married,"$83,151.00 ",0,0,2/10/13,80,968,147,842,137,42,210,1,5,10,2,0
1776,9710,1969,SP,PhD,Divorced,"$58,086.00 ",0,1,1/20/13,80,708,7,62,0,0,15,2,11,7,8,0
1777,1509,1958,SP,PhD,Together,"$84,460.00 ",0,0,1/4/13,80,152,27,103,106,54,81,0,9,4,5,0
1778,9120,1962,SP,Graduation,Single,"$66,565.00 ",0,1,12/5/12,80,747,10,161,65,40,42,4,4,9,8,0
1779,5252,1969,SP,Graduation,Divorced,"$23,910.00 ",1,0,10/26/12,80,16,12,18,7,1,13,1,2,3,7,0
1780,5959,1968,IND,Graduation,Single,"$35,893.00 ",1,1,10/15/12,80,158,0,23,0,0,18,6,3,5,8,0
1781,7441,1973,US,Graduation,Divorced,"$71,128.00 ",1,0,10/6/12,80,958,159,447,20,0,31,3,2,12,7,0
1782,4271,1989,IND,2n Cycle,Together,"$38,683.00 ",1,0,10/4/12,80,46,35,69,84,41,66,6,4,6,7,0
1783,4095,1971,US,Graduation,Married,"$37,150.00 ",1,0,9/11/12,80,167,37,64,49,34,116,8,4,6,7,0
1784,8852,1976,SP,Graduation,Married,"$61,064.00 ",0,1,8/31/12,80,387,126,342,0,45,180,5,8,11,6,0
1785,7698,1976,IND,PhD,Married,"$51,650.00 ",0,1,5/11/14,81,152,3,22,2,5,7,1,4,4,5,0
1786,4174,1956,SP,Master,Together,"$55,249.00 ",0,1,4/17/14,81,97,1,19,2,0,11,1,2,4,3,0
1787,3182,1973,IND,PhD,Single,"$46,854.00 ",1,1,3/31/14,81,96,1,79,7,1,79,6,5,3,8,0
1788,193,1996,SP,Basic,Married,"$14,421.00 ",0,0,2/17/14,81,0,0,2,3,3,8,1,1,2,5,0
1789,5229,1969,GER,PhD,Together,"$54,132.00 ",0,1,2/16/14,81,30,1,8,0,0,3,1,1,3,7,0
1790,5555,1975,SP,Graduation,Divorced,"$153,924.00 ",0,0,2/7/14,81,1,1,1,1,1,1,0,0,0,0,0
1791,7732,1978,SP,Graduation,Married,"$64,813.00 ",1,0,1/2/14,81,293,0,124,179,97,52,1,7,10,5,0
1792,310,1970,CA,Master,Married,"$61,872.00 ",0,1,12/13/13,81,330,5,159,36,27,16,4,4,9,4,0
1793,6261,1979,IND,Graduation,Married,"$58,025.00 ",0,1,11/26/13,81,270,31,88,11,48,22,3,3,10,4,0
1794,6274,1948,SA,Master,Married,"$83,790.00 ",0,0,11/15/13,81,1076,16,417,42,48,16,1,8,6,3,0
1795,1655,1979,AUS,Graduation,Together,"$34,350.00 ",1,0,10/19/13,81,16,3,15,2,1,11,1,1,3,7,0
1796,2740,1958,SP,PhD,Widow,"$33,438.00 ",1,1,9/22/13,81,62,1,16,3,2,6,4,2,4,5,0
1797,4328,1986,SP,2n Cycle,Married,"$21,955.00 ",1,0,9/7/13,81,5,1,7,17,14,11,2,2,3,6,0
1798,17,1971,SP,PhD,Married,"$60,491.00 ",0,1,9/6/13,81,637,47,237,12,19,76,4,6,7,5,0
1799,9153,1964,SP,PhD,Married,"$59,304.00 ",0,1,7/29/13,81,418,61,428,80,51,10,3,7,10,5,0
1800,520,1974,SP,Graduation,Married,"$34,421.00 ",1,0,7/1/13,81,3,3,7,6,2,9,1,1,2,7,0
1801,8372,1974,SA,Graduation,Married,"$34,421.00 ",1,0,7/1/13,81,3,3,7,6,2,9,1,1,2,7,0
1802,2002,1958,SP,Graduation,Divorced,"$71,964.00 ",0,0,5/20/13,81,587,51,932,180,34,86,1,5,5,3,0
1803,11166,1961,SP,Graduation,Married,"$49,678.00 ",0,1,2/2/13,81,229,5,56,3,2,20,2,6,4,7,0
1804,6257,1976,SA,Master,Single,"$60,482.00 ",0,1,1/23/13,81,255,43,134,37,14,24,1,7,7,7,0
1805,9224,1972,SA,PhD,Single,"$55,260.00 ",0,1,12/12/12,81,825,8,53,11,0,242,2,8,5,6,0
1806,8732,1969,SP,Master,Widow,"$67,369.00 ",0,1,11/17/12,81,1298,0,70,37,14,42,4,7,10,4,0
1807,955,1962,SA,Master,Together,"$47,175.00 ",1,1,10/28/12,81,167,2,44,6,2,19,7,4,4,8,0
1808,4910,1967,US,Graduation,Divorced,"$68,743.00 ",0,0,8/30/12,81,1132,134,384,175,134,115,1,11,13,7,0
1809,564,1981,SP,PhD,Together,"$56,937.00 ",1,0,8/4/12,81,746,8,125,11,8,8,7,8,9,6,0
1810,8931,1986,SA,Graduation,Together,"$83,033.00 ",1,0,5/18/14,82,812,99,431,237,149,33,1,11,10,5,0
1811,1998,1976,IND,Graduation,Single,"$37,697.00 ",1,0,2/7/14,82,34,6,21,11,4,8,1,2,3,6,0
1812,1250,1976,SP,Graduation,Single,"$37,697.00 ",1,0,2/7/14,82,34,6,21,11,4,8,1,2,3,6,0
1813,8397,1951,SP,Graduation,Married,"$44,689.00 ",1,1,1/10/14,82,18,0,5,0,0,11,2,1,2,7,0
1814,9672,1970,CA,2n Cycle,Married,"$23,162.00 ",1,1,12/21/13,82,8,3,9,19,4,22,3,1,3,6,0
1815,2125,1959,US,Graduation,Divorced,"$63,033.00 ",0,0,11/15/13,82,194,61,480,225,112,30,1,3,8,2,0
1816,5975,1967,CA,PhD,Single,"$40,304.00 ",1,0,9/30/13,82,37,0,17,0,0,3,1,2,3,7,0
1817,983,1984,US,Graduation,Married,"$40,059.00 ",1,0,9/28/13,82,110,29,92,28,10,145,1,6,3,8,0
1818,9938,1954,IND,Graduation,Married,"$80,067.00 ",0,0,9/19/13,82,519,17,813,27,173,51,1,4,6,2,0
1819,4385,1981,SP,PhD,Single,"$36,038.00 ",1,0,5/31/13,82,23,0,15,0,2,7,2,3,3,6,0
1820,1612,1981,AUS,PhD,Single,,1,0,5/31/13,82,23,0,15,0,2,7,2,3,3,6,0
1821,803,1968,SP,Graduation,Together,"$40,521.00 ",1,1,4/5/13,82,12,0,5,0,0,4,1,0,2,5,0
1822,10675,1956,SP,PhD,Married,"$66,334.00 ",0,1,4/3/13,82,909,11,218,0,0,23,2,9,5,5,0
1823,7004,1984,IND,Graduation,Single,"$11,012.00 ",1,0,3/16/13,82,24,3,26,7,1,23,3,3,2,9,0
1824,4432,1976,SP,Graduation,Divorced,"$31,615.00 ",1,0,3/16/13,82,2,3,20,6,11,9,2,2,3,7,0
1825,5079,1971,AUS,Graduation,Married,,1,1,3/3/13,82,71,1,16,0,0,9,4,2,3,8,0
1826,4475,1949,SP,PhD,Married,"$69,098.00 ",0,0,2/16/13,82,1315,22,780,145,0,178,1,7,9,5,0
1827,10868,1951,SP,Graduation,Widow,"$70,792.00 ",0,0,2/6/13,82,344,45,654,104,11,114,2,3,10,3,0
1828,6742,1979,SP,Graduation,Married,"$17,688.00 ",1,0,1/13/13,82,2,2,1,3,1,2,1,1,2,8,1
1829,5692,1989,SA,Basic,Married,"$25,443.00 ",1,0,12/22/12,82,1,4,3,8,9,7,1,1,3,8,0
1830,339,1972,SP,PhD,Married,"$57,091.00 ",0,1,11/23/12,82,462,0,24,6,0,4,2,9,5,7,0
1831,10398,1981,SP,2n Cycle,Single,"$24,336.00 ",1,0,8/27/12,82,1,6,2,8,2,12,1,1,2,7,0
1832,8017,1981,SA,2n Cycle,Married,"$51,111.00 ",1,1,6/19/14,83,22,0,19,6,5,3,2,2,3,6,0
1833,3722,1972,SP,Graduation,Single,"$44,503.00 ",1,1,4/16/14,83,31,1,8,0,0,8,2,2,3,6,0
1834,7326,1971,CA,Master,Married,"$56,850.00 ",0,1,3/23/14,83,34,1,19,2,7,0,1,1,3,2,0
1835,2416,1969,SP,PhD,Single,"$66,582.00 ",0,0,3/3/14,83,789,25,420,16,38,0,1,2,9,1,0
1836,1878,1985,SP,2n Cycle,Married,"$23,148.00 ",0,0,2/18/14,83,4,6,8,6,3,10,1,2,3,7,0
1837,5278,1964,GER,Graduation,Married,"$82,224.00 ",0,0,1/25/14,83,307,26,360,138,31,40,1,6,5,3,0
1838,5734,1974,SP,PhD,Married,"$61,917.00 ",1,1,11/20/13,83,46,4,36,2,2,1,1,2,4,5,0
1840,8405,1979,SA,Graduation,Divorced,"$68,274.00 ",1,1,9/30/13,83,135,25,51,23,25,46,2,4,5,3,0
1841,7617,1974,SP,Graduation,Single,"$42,373.00 ",1,1,8/15/13,83,67,5,61,3,8,19,5,2,5,5,0
1842,10339,1954,AUS,Master,Together,,0,1,6/23/13,83,161,0,22,0,0,24,2,4,4,6,0
1843,6376,1979,AUS,Graduation,Single,"$57,537.00 ",1,0,6/10/13,83,191,56,139,51,8,100,4,4,8,4,0
1844,2150,1958,CA,PhD,Widow,"$80,995.00 ",0,1,5/11/13,83,860,28,409,73,56,56,1,8,4,4,0
1845,7386,1976,CA,Graduation,Divorced,"$30,992.00 ",1,0,4/22/13,83,17,0,14,7,3,2,1,1,3,7,0
1846,3006,1976,CA,Graduation,Divorced,"$30,992.00 ",1,0,4/22/13,83,17,0,14,7,3,2,1,1,3,7,0
1847,11088,1971,SP,PhD,Together,"$78,642.00 ",0,1,4/21/13,83,1396,0,322,46,35,17,1,4,4,6,0
1848,5185,1955,SA,Graduation,Married,"$74,268.00 ",0,0,2/14/13,83,199,66,315,97,174,41,1,4,5,2,0
1849,3523,1962,SP,Graduation,Together,"$75,072.00 ",0,1,1/23/13,83,583,34,309,0,22,125,2,5,8,3,0
1850,55,1963,SP,Graduation,Together,"$56,253.00 ",0,1,12/7/12,83,509,0,65,7,11,5,4,7,9,6,0
1851,3807,1955,SP,Graduation,Together,"$59,925.00 ",0,1,11/30/12,83,473,21,176,19,21,56,3,9,9,6,0
1852,2453,1960,SP,Graduation,Together,"$62,807.00 ",0,1,8/31/12,83,526,28,135,10,21,99,3,5,12,5,0
1853,7787,1960,CA,Graduation,Together,"$62,807.00 ",0,1,8/31/12,83,526,28,135,10,21,99,3,5,12,5,0
1854,2230,1970,GER,PhD,Married,"$23,626.00 ",1,0,5/24/14,84,27,2,14,0,0,0,3,3,3,5,0
1855,8146,1976,SA,Master,Together,"$46,106.00 ",1,1,5/11/14,84,30,0,8,2,0,14,1,1,2,6,0
1856,988,1965,SP,Graduation,Married,"$81,168.00 ",0,0,5/7/14,84,410,0,592,147,22,22,1,6,7,3,0
1857,4832,1979,SP,Graduation,Married,"$27,244.00 ",1,0,3/7/14,84,6,5,17,3,24,46,2,2,2,7,0
1858,3152,1957,IND,Graduation,Together,"$26,091.00 ",1,1,2/25/14,84,15,10,19,8,17,20,3,2,3,5,0
1859,11188,1957,SP,Graduation,Together,"$26,091.00 ",1,1,2/25/14,84,15,10,19,8,17,20,3,2,3,5,0
1860,361,1969,AUS,Master,Married,"$43,142.00 ",1,1,2/18/14,84,5,1,7,2,1,4,1,1,2,7,0
1861,5939,1971,SP,Graduation,Together,"$38,232.00 ",1,1,1/17/14,84,43,5,28,7,6,33,4,3,3,5,0
1862,9349,1985,GER,Graduation,Married,"$92,533.00 ",0,0,12/19/13,84,693,21,118,110,147,42,1,6,11,2,0
1863,819,1945,SP,Graduation,Widow,"$63,285.00 ",0,0,11/5/13,84,508,124,249,50,38,134,1,6,13,3,0
1864,10120,1955,US,Graduation,Together,"$38,946.00 ",0,1,10/24/13,84,116,6,82,6,6,41,2,3,6,5,0
1865,4541,1955,CA,Graduation,Together,"$38,946.00 ",0,1,10/24/13,84,116,6,82,6,6,41,2,3,6,5,0
1866,2456,1975,SA,PhD,Married,"$40,233.00 ",0,1,10/14/13,84,80,4,46,0,17,2,5,2,5,6,0
1867,2516,1969,SP,2n Cycle,Married,"$46,831.00 ",1,1,6/8/13,84,22,2,10,6,4,34,2,1,2,4,0
1868,11013,1987,SP,Graduation,Together,"$67,605.00 ",0,0,3/31/13,84,336,28,282,184,54,54,1,2,6,1,0
1869,9988,1976,CA,Master,Single,"$70,379.00 ",0,1,3/3/13,84,553,25,142,65,67,8,3,6,13,4,0
1870,1627,1957,SP,2n Cycle,Divorced,"$77,297.00 ",0,0,1/26/13,84,408,61,109,48,122,41,1,5,9,4,0
1871,1490,1962,CA,Graduation,Married,"$55,759.00 ",0,1,11/28/12,84,675,0,85,10,7,77,5,10,8,8,0
1873,7375,1976,SA,Graduation,Together,"$51,369.00 ",0,1,10/25/12,84,297,7,79,0,11,182,2,8,4,8,0
1874,10144,1976,SA,Graduation,Together,"$51,369.00 ",0,1,10/25/12,84,297,7,79,0,11,182,2,8,4,8,0
1875,3138,1956,SP,Graduation,Single,"$91,249.00 ",0,0,10/20/12,84,1324,27,119,71,108,27,0,7,6,4,0
1876,1440,1978,SP,2n Cycle,Together,"$52,513.00 ",0,0,9/4/12,84,367,17,241,104,188,232,2,9,9,7,0
1877,4200,1970,SA,Master,Married,"$44,159.00 ",1,0,6/17/14,85,167,2,62,24,13,7,4,4,6,5,0
1878,4998,1962,SP,Graduation,Together,"$76,081.00 ",0,0,5/23/14,85,292,30,415,63,33,200,1,4,4,2,0
1879,7321,1962,IND,Graduation,Together,"$76,081.00 ",0,0,5/23/14,85,292,30,415,63,33,200,1,4,4,2,0
1880,8663,1974,AUS,Graduation,Divorced,"$39,996.00 ",1,1,5/22/14,85,11,0,3,0,0,1,1,1,2,6,0
1881,1958,1973,SP,PhD,Together,"$55,012.00 ",0,1,3/21/14,85,582,0,65,0,0,13,6,8,9,5,0
1882,6963,1947,SA,Graduation,Single,"$77,457.00 ",0,0,3/5/14,85,675,11,400,15,45,11,1,2,10,1,0
1883,1065,1963,US,Graduation,Single,"$80,695.00 ",0,0,12/29/13,85,557,129,984,193,37,18,1,5,5,2,0
1884,2712,1956,AUS,Graduation,Married,"$71,866.00 ",0,1,12/25/13,85,184,178,178,103,39,33,1,6,10,3,0
1885,6049,1982,SP,Master,Together,"$73,450.00 ",0,0,12/5/13,85,1142,51,415,90,69,37,1,7,11,3,0
1886,6605,1944,SP,PhD,Divorced,"$55,614.00 ",0,0,11/27/13,85,504,13,131,8,0,26,1,9,6,7,0
1887,11181,1949,CA,PhD,Married,"$156,924.00 ",0,0,8/29/13,85,2,1,2,1,1,1,0,0,0,0,0
1888,5234,1967,CA,2n Cycle,Together,"$30,753.00 ",1,1,7/11/13,85,12,5,25,0,9,30,2,1,3,5,0
1889,5253,1956,SP,Master,Together,"$54,603.00 ",1,1,7/9/13,85,145,13,46,17,2,4,6,4,4,7,0
1890,11148,1975,SP,Graduation,Together,"$22,280.00 ",1,0,5/19/13,85,2,1,4,3,1,2,1,1,2,8,0
1891,6289,1951,SP,Master,Together,"$59,385.00 ",1,1,4/28/13,85,135,0,10,0,4,36,2,3,4,5,0
1892,9743,1955,CA,Graduation,Married,"$76,998.00 ",0,1,1/11/13,85,1449,89,161,69,35,107,2,11,8,6,0
1893,9209,1971,SA,Master,Together,"$80,573.00 ",0,0,10/14/12,85,829,138,430,60,92,15,1,4,13,2,0
1894,6417,1971,SP,Master,Together,"$80,573.00 ",0,0,10/14/12,85,829,138,430,60,92,15,1,4,13,2,0
